bids,brand,category,character,condition,era,franchise,gender,item_num,price,quantity_sold,sell_date,size,title,toy_type,year
0,Playmates Toys,"TV, Movie & Video Games",Triceraton,Used,1980-2001,Teenage Mutant Ninja Turtles,,113887071230,10.0,1,"Oct 13, 2019",4.5in.,"1990 Teenage Mutant Ninja Turtles 4.5"" Triceraton Action Figure Complete TMNT",Action Figure,1990
1,DC Direct,Comic Book Heroes,Clark kent,Used,,Superman,,312794521346,16.99,1,"Oct 13, 2019",,DC direct Clark Kent & Lana Lang Smallville series 1 figures loose,Action Figure,
0,Hasbro,Military & Adventure,Sci-Fi (v3),Used,,GI Joe,,283584741058,13.5,1,"Oct 13, 2019",3.75in.,Vintage Hasbro GI JOE Series 12 1991 Sci-Fi (v3) Action Figure Starfighter Pilot,Action Figure,1991
0,NECA,"TV, Movie & Video Games",Private Jenette Vasquez,New,2002-Now,Alien,,143014569846,23.39,27,,7in.,"NECA Alien Private Jenette Vasquez (BDUs) 7"" Action Figure Aliens 1:12 Series 12",Action Figure,2017
0,Hasbro,Comic Book Heroes,,New,2002-Now,Marvel Universe Avengers,,281762750788,12.95,5,"Oct 13, 2019",3.75in.,CAPTAIN AMERICA 2 SUPER SOLDIER GEAR SHIELD BLITZ 3 3/4 INCH ACTION FIGURE,Action Figure,2014
8,Star Wars,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,133194751474,26.0,1,"Oct 13, 2019",6in.,Star Wars Black Series 6 Inch #95 Second Sister Inquisitor.,Action Figure,2019
0,DC Direct,Comic Book Heroes,,New,,,,352640389419,14.99,1,"Oct 13, 2019",,DC Collectible Universe Justice League War Cyborg Action Figure MIP New Animated,Action Figure,
1,SEG,"TV, Movie & Video Games",The Professor,New,2002-Now,House Of 1000 Corpses,,202794620834,59.0,1,"Oct 13, 2019",,Rob Zombie House Of 1000 Corpses 3 From Hell The Professor RARE Action Figure,Action Figure,2003
31,Galoob,"TV, Movie & Video Games",,Used,,Star Wars,,333352442706,102.5,1,"Oct 13, 2019",,E-WING STARFIGHTER - Micro Machines Star Wars Action Fleet Figure In Box,,
0,Ownest,"TV, Movie & Video Games",,New,,,,283481115038,3.99,1772,,,"Keychain Funko Pocket Pop! Groot, Thor, Dead Pool Vinyl Spider Iron Man Venom",Action Figure,2018
0,Hasbro,Sports,,New,1980-2001,,,323924096699,219.99,1,"Oct 13, 2019",,"Hasbro WWF Wrestling Bret ""The Hitman"" Hart Figure Red Card New 1993 Vintage ",Action Figure,1992
2,Marvel,Comic Book Heroes,"Spiderman, X Men, Iron Man",Used,1990s-2000s,Marvel Universe,,223695383857,15.5,1,"Oct 13, 2019",Assorted,"Marvel Action Figure Lot Mixed Spider-Man, Iron Man, X-Men, Vehicles Some 1990s",Action Figure,1990
0,MiP,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,202797936689,34.99,1,"Oct 13, 2019",6in.,Star Wars Black Series The Mandalorian Rise of Skywalker MIP Pre-Sale October,Action Figure,2019
7,Hasbro,Military & Adventure,Silver,New,,GI Joe,,193139204560,10.5,1,"Oct 13, 2019",,Gi Joe 25th Snake Eyes Classified - 3 3/4 Action Figure Package - case fresh AFA,Action Figure,
21,Mezco,Comic Book Heroes,Gomez,New,,,,264492585186,189.0,1,"Oct 13, 2019",,Mezco STEALTH GOMEZ NYCC 2019 Exclusive One:12 Collective Action Figure New,Action Figure,2019
0,Hasbro,Comic Book Heroes,Ronin,Used,2002-Now,Marvel Universe,,383202644625,10.99,1,"Oct 13, 2019",6in.,2008 Marvel Legends Series RONIN Figure from 2 pack HASBRO TRU EUC,Action Figure,2008
0,Unbranded,Designer & Urban Vinyl,,New,,KAWS Companion,,143297867882,19.99,18,,28CM,11.8”Limited Version New Kaws Figure Toys Gifts for Kids or Adults,Action Figure,2019
0,Unbranded,"TV, Movie & Video Games",,New,2002-Now,Terminator,,233322961878,24.99,56,,7in.,"Terminator 2 Judgment Day T-800 Ultimate Deluxe Arnold 7"" Action Figure in Box",Action Figure,
0,Mattel,Sports,Kane,New,,,,202739789962,149.99,1,"Oct 13, 2019",,WWE Mattel Elite Ringside Exclusive HARDCORE KANE Action Figure WWF Wrestling,Action Figure,
4,Diamond Select,"TV, Movie & Video Games",,New,,Ghostbusters,,392467701768,41.99,1,"Oct 13, 2019",,NYCC 2019 DIAMOND SELECT REAL GHOSTBUSTERS SCARED MR STAY-PUFT 500 Made,Action Figure,2019
3,ToyBiz,Comic Book Heroes,The Thing,New,,Fantastic Four,,303310258571,10.5,1,"Oct 13, 2019",,Marvel Fantastic Four THUNDER LAUNCH THING Action Figure Toy Biz - NIB Cleaned,Action Figure,
0,,Other Action Figures,,Used,2002-Now,Tom & Jerry,,223686134568,2.5,1,"Oct 13, 2019",3in.,"JERRY 3"" Figure 2005 The New Cinema Scope Cartoons Tom & Jerry #1",Action Figure,2005
0,McFarlane Toys,"TV, Movie & Video Games",,New,,Fortnite,,123874968137,13.99,9,"Oct 13, 2019",,Default Glider Pack (Fortnite) McFarlane Action Figure Accessory,Action Figure,
0,Hasbro,Military & Adventure,,Used,,GI Joe,,202751231368,30.0,1,"Oct 13, 2019",3.75in.,Snake Eyes Straight Arm Vintage Hasbro G.I. GI Joe ARAH 1982 Action Figure,Action Figure,
1,McFarlane Toys,Other Action Figures,,New,,,,283634663389,1.0,1,"Oct 13, 2019",,Todd McFarlane's Monsters Series 1 Werewolf & Hunter,Action Figure,
0,Hasbro,Military & Adventure,,Used,,GI Joe,,223704724855,95.0,1,"Oct 13, 2019",3.75in.,GI JOE  Vintage Action Figures Lot of 15 figures and many accessories ,Action Figure,1983 - 1994
0,Hasbro,Comic Book Heroes,Thor,New,,Marvel Universe,,274051243825,35.0,1,"Oct 13, 2019",6in.,Lot of 2 Marvel Legends 80th Anniversary Thor & Ironman,Action Figure,
1,Hasbro,Comic Book Heroes,Spider-Man,Used,2002-Now,Marvel Universe,,223698040984,9.99,1,"Oct 13, 2019",3.75in.,"Marvel Universe 3.75"" Inch Future Foundation Spider-Man Loose Figure",Action Figure,
5,Kenner,"TV, Movie & Video Games",Snowtrooper,Used,,Star Wars,,362775113218,11.0,1,"Oct 13, 2019",3.75in.,Vintage Star Wars Snow Trooper complete with original Kenner accessories,Action Figure,
0,Hasbro Marvel Legends,Comic Book Heroes,Deadpool,New,2002-Now,Marvel Comics Universe Deadpool Corps,,264487978719,19.99,1,"Oct 13, 2019",6in.,Marvel Legends Deadpool Rogue Juggernaut BAF Series X-Men Sealed,Action Figure,2016
0,JAKKS Pacific,Sports,The Undertaker,Used,2002-Now,WWE,,264465047255,3.98,1,"Oct 13, 2019",7in.,2003 WWE Undertaker KANE Action Figures Jakks Wrestling Brothers Of Destruction ,Action Figure,2003
0,Hasbro,"TV, Movie & Video Games",Boba Fett,Used,2002-Now,Star Wars,,283641597038,12.5,1,"Oct 13, 2019",3.75in.,Star Wars BOBA FETT Vintage Original Trilogy Collection Figure Loose Complete,Action Figure,2004
0,Jazwares,"TV, Movie & Video Games",,New,2002-Now,Roblox,,183921261913,19.93,2,,3in.,"Roblox Celebrity Series 4 FAIRY WORLD: AQUA FAIRY Mermaid Green Box 3"" Toys+Code",Action Figure,2019
0,Y&Z,"TV, Movie & Video Games",,New,2002-Now,Assassin's Creed,,273872563600,28.0,13,,22.44in.,Assassin's Creed Odyssey Broken Spear of Leonidas Replica PVC Action Figure Toy,Action Figure,
0,Kenner,Sports,,New,1980-2001,,,283625855875,10.0,1,"Oct 13, 2019","6"" Tall",Willie Mays---Startin,Action Figure,1995
0,Mattel,"TV, Movie & Video Games",Rotar,Used,1980-2001,Masters of the Universe,,293175741172,90.0,1,"Oct 13, 2019",,"MOTU, Rotar, Masters of the Universe, figure, He-Man, vintage",Action Figure,1980's
0,Kenner,Sports,,New,1980-2001,,,283625797564,10.0,1,"Oct 13, 2019",,FACTORY SEALED 1994 Stadium Stars ~ REGGIE JACKSON ~ Kenner Club Limited Edition,Action Figure,1994
0,ToyBiz,Comic Book Heroes,Invisible Woman,New,1980-2001,Fantastic Four,,223642919195,3.74,1,"Oct 13, 2019",5in.,"Invisible Woman — Marvel Superheroes (Toy Biz, 1992) — New + Factory Sealed",,1992
0,Hasbro,"TV, Movie & Video Games",Moloch,Used,2002-Now,Solo: A Star Wars Story,,323946693248,9.99,1,"Oct 13, 2019",7in.,"Loose 2018 Hasbro 7"" Star Wars Black Series Solo Movie Target Ex ""Moloch"" Figure",Loose Action Figure,2018
0,KBB,Transformers & Robots,Bumblebee,New,,Transformers,,323025724406,29.5,59,,7in.,"KBB Beetle MP21 Bumblebee Deformed Toy 7"" Metal Diecast Action Figure in stock",Action Figure,
0,Robot Hero,Transformers & Robots,,New,2002-Now,,,113789375319,67.49,5,,9in,Transformers Toy RobotHero K-01 Pony G1 Soundwave and Six Tape instock ！,Action Figure,2018
0,Mattel,Comic Book Heroes,Beast Boy,New,2002-Now,DC Universe,,383202597719,24.99,1,"Oct 13, 2019",6in.,DC COMICS MULTIVERSE TEEN TITANS BEAST BOY ACTION FIGURE - NO NINJA BATMAN BAF,Action Figure,2019
0,McFarlane Toys,Comic Book Heroes,Spawn,New,1980-2001,Spawn,,174054728373,10.0,1,"Oct 13, 2019",,"McFarlane Toys Spawn The Movie Spiked Spawn Action figure, Brand New!",Action Figure,1996
0,ToyBiz,Comic Book Heroes,Vampire,New,1980-2001,,,123911845894,24.99,1,"Oct 13, 2019",6in.,Vintage 1997 ToyBiz Marvel Blade Movie Action Figure w/ Anti-Vampire Weapons,Action Figure,1997
0,Hasbro,Transformers & Robots,Jazz,New,2002-Now,Transformers,,274027787302,23.2,1,,4.5 in,Transformers Studio Series 10 Jazz Action Figure Autobot Age Of Extinction,Action Figure,2017
0,Hasbro,Comic Book Heroes,,New,2002-Now,Marvel Universe,,153682034668,12.99,1,"Oct 13, 2019",6in.,"MARVEL LEGENDS Studios 80th THE GRANDMASTER Thor Ragnarok 2-Pack 6"" MINT New!",Action Figure,
0,NECA,"TV, Movie & Video Games",Batman,New,,Batman,,283642795092,90.0,1,"Oct 13, 2019",,NYCC 2019 NECA 7” Action Figures Batman VS Joker Alien 2-Pack In Hand,Action Figure,2019
0,Coleco,"TV, Movie & Video Games",,Used,,,,383112020828,9.99,1,"Oct 13, 2019",,Hasbro Air Raiders Vtg Figure Lot,Action Figure,
0,MEGA,Transformers & Robots,Invincible,New,2002-Now,Transformers,,283426420163,152.99,3,,25cm,Transformers PerfectEffect PE DX09 Mega Doragon Invincible dragon Metal variant ,Action Figure,2018
0,Mego,"TV, Movie & Video Games",Frankenstein,New,Pre-1980,Frankenstein,,163822946345,16.0,1,"Oct 13, 2019",8in.,"FRANKENSTEIN - 8"" MEGO Action Figure #11419 / Classic Movie Monster Halloween",Action Figure,2019
0,Diamond Select,Comic Book Heroes,Juggernaut,New,2002-Now,X-Men,,383210183527,21.99,1,"Oct 13, 2019",,~JUGGERNAUT Marvel Diamond Select Toys Figure X-Men Comic Cain Marko Legend 2014,Action Figure,2014
0,Bandai,Anime & Manga,,New,,,,123502831923,10.99,3,,,TAMASHII BUDDIES Sailor Uranus Sailor Moon (IN STOCK USA),Action Figure,
0,ToyBiz,Comic Book Heroes,Ultron,Used,2002-Now,Marvel Universe,,362697642825,14.39,1,"Oct 13, 2019","6""","Marvel Legends Ultron 6"" inch Figure LOOSE Toybiz Legendary Rider Series 2005",Action Figure,2005
0,Playmates Toys,"TV, Movie & Video Games",Leonardo,Used,1980-2001,Teenage Mutant Ninja Turtles,,372790115730,2.99,1,"Oct 13, 2019",5in.,2003 Playmates Teenage Mutant Ninja Turtles Fightin Gear Leonardo Action Figure,Action Figure,2003
0,Marvel Toys,"TV, Movie & Video Games",,New,,Lord of the Rings,,264444699500,16.99,1,"Oct 13, 2019",6in.,Marvel ToyBiz -Lord of the Rings The Two Towers- NIB ARAGORN 2002 Action Figure,Action Figure,2002
0,Bandai,Other Action Figures,,New,,,,153466904222,15.4,1,,,Ultra Monster 500 series #41: ZAMSHA,,
0,DC Collectibles,Comic Book Heroes,Darkseid,Used,2002-Now,Justice League,,133126813152,19.99,1,"Oct 13, 2019",5in.,DC Collectibles Who's Who Series 3 blind box Darkseid statue BAF complete rare,Action Figure,
0,McFarlane Toys,Comic Book Heroes,Spawn,New,,,,133201216546,15.0,1,"Oct 13, 2019",,Vintage 1997 McFarlane Spawn The Movie Clown Ultra Action Figure,Action Figure,1997
0,Hasbro,Military & Adventure,Flint,New,,GI Joe,,123923266205,20.0,1,"Oct 13, 2019",3.75in.,"2007 Gi Joe 25th MOC 3.75"" Flint Warrant Officer v11 Action Figure",Action Figure,2007
0,Hasbro,Transformers & Robots,Shockwave,Used,,Transformers,,264484684389,20.0,1,"Oct 13, 2019",,Transformers Prime Cyberverse Beast Hunters Megatron Shockwave gun parts lot,Action Figure,
0,Tokidoki,Designer & Urban Vinyl,,New,2002-Now,,,362009003534,3.71,8,,3in.,Tokidoki Moofia Series 1 3-Inch Mini Figure - 2% Low Fat Milk,Action Figure,
0,Tokidoki,Designer & Urban Vinyl,,New,2002-Now,,,362009003512,3.2,11,,3in.,Tokidoki Moofia Series 2 3-Inch Mini Figure - Billy / Goat Milk,Action Figure,
0,Tokidoki,Designer & Urban Vinyl,,New,2002-Now,,,362008777695,4.29,12,,3in.,Tokidoki Unicorno Series 5 3-Inch Vinyl Mini-Figure - Rosa Latte,Action Figure,
0,Tokidoki,Designer & Urban Vinyl,,New,2002-Now,,,362008777683,4.26,5,,3in.,Tokidoki Moofia Series 1 3-Inch Mini Figure - Half And Half,Action Figure,
0,Playmates Toys,"TV, Movie & Video Games",,Used,1980-2001,Teenage Mutant Ninja Turtles,,113769101838,10.95,1,"Oct 13, 2019",,Wingnut Figure w/ Screwloose Teenage Mutant Ninja Turtles 1990 TMNT,Action Figure,1990
0,Star Wars,"TV, Movie & Video Games",General Grievous,New,,,,264391070917,11.1,1,,,Star Wars Revenge Of The Sith General Grievous Action Figure,Action Figure,
0,ZACPARIS,"TV, Movie & Video Games",,New,,,,131964583019,8.0,330,,,"Stickers for KENNER M.A.S.K RHINO with Grill, under horn & internal!!!!",,
0,Kidrobot,Designer & Urban Vinyl,Tina,Used,,Bob's Burgers,,223675706265,10.99,1,"Oct 13, 2019",3in.,Kidrobot - Bob's Burgers - Tina - 3-Inch Mini - Opened ,Action Figure,2017
0,Kenner,Military & Adventure,,New,,SKY COMMANDERS,,362685539149,37.46,1,"Oct 13, 2019",2.5IN,VINTAGE 1987 KENNER SKY COMMANDERS JACKAL RAIDER W/ GENERAL PLAGUE NEW SEALED,Action Figure,1987
0,Power Rangers,"TV, Movie & Video Games",Beast,New,2002-Now,Power Rangers,,401863767317,5.5,1,"Oct 13, 2019",12in.,Power Rangers Beast Morphers Blue Ranger 12-inch Action Figure,Action Figure,
0,DC Direct,Comic Book Heroes,Superman,New,,Superman,,133191241449,100.0,1,"Oct 13, 2019",13in.,"DC Direct 13"" FIGURE Deluxe Collector Superman / Clark Kent LE 5000",Action Figure,2005
0,McFarlane Toys,"TV, Movie & Video Games",Rick Grimes,New,2002-Now,The Walking Dead,,362735861408,54.0,1,"Oct 13, 2019","5""","WALKING DEAD MCFARLANE 5"" SERIES 1 FIGURE RICK GRIMES 2011 NEW WAVE ONE RARE",Action Figure,2011
1,Schleich,Animals & Dinosaurs,,Used,2002-Now,,,123927696098,5.0,1,"Oct 13, 2019",10in.,"10"" Schleich Tyrannosaurus Rex T Rex Toy Dinosaur Green ",Action Figure,2011
17,Kaiyodo,"TV, Movie & Video Games",,New,,Metal Gear Solid,,283635414143,145.0,1,"Oct 13, 2019",,Kaiyodo Revolmini Revoltech Cyborg Ninja & Solid Snake RM 001 005,Action Figure,
0,Hasbro,Comic Book Heroes,Batman,New,2002-Now,Batman,,233357389528,15.99,1,"Oct 13, 2019",5in.,BATMAN vs THE JOKER ENDLESS DUEL TWO PACK BATMAN & THE JOKER ACTION FIGURES,batma,2002
0,LJN,"TV, Movie & Video Games",,Used,,ThunderCats,,163904725442,13.0,1,"Oct 13, 2019",,Vintage Thundercats Complete Loose Action Figure Hachiman vintage LJN 1986,Action Figure,1986
0,Hasbro,"TV, Movie & Video Games",Crimson Stormtrooper,Used,,,,293275794899,36.0,1,"Oct 13, 2019",6in.,Star Wars Black Series EE Exclusive CRIMSON STORMTROOPER -6” LOOSE- Undisplayed,Action Figure,
0,Mattel,"TV, Movie & Video Games",Ram Man,Used,1980-2001,Masters of the Universe,,183986632834,8.99,1,"Oct 13, 2019",5in.,Vintage MOTU Ram Man Figure Masters Of The Universe He-Man 1982 ,Action Figure,1982
0,Mattel,"TV, Movie & Video Games",Man At Arms,Used,,Masters of the Universe,,123930911802,24.5,1,"Oct 13, 2019",,Vintage Masters Of The Universe Man-At-Arms Figure Complete MOTU 1982,Action Figure,1981
1,McFarlane Toys,"TV, Movie & Video Games",Alien,New,,Alien vs Predator,,233364194330,9.99,1,"Oct 13, 2019",,McFarlane Toys Alien Vs. Predator Elder Predator Action Figure NEW IN PACKAGE!,Action Figure,
0,SOTA Toys,"TV, Movie & Video Games",Creeper,Used,,Jeepers Creepers,,323946038954,80.0,1,"Oct 13, 2019",,SOTA Toys Now Playing Presents Series 2 Creeper Figure Loose Jeepers Creepers 2,Action Figure,
0,SOTA Toys,"TV, Movie & Video Games",,New,2002-Now,Street Fighter,,143377843536,70.0,1,"Oct 13, 2019",10in.,"SOTA Street Fighter Large Scale Rotocast Rd. 1 Sagat 10"" Acrion Figure",Action Figure,2005
0,Unbranded,"TV, Movie & Video Games",I AM Groot,New,2002-Now,,,163898209714,8.49,1,,16cm,Flower Pot Hand-Carved Groot Cartoon Decor Art Garden Bonsai Toy Pen Planter,Action Figure,
0,Hasbro,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,183982808943,48.0,2,,6in.,"HASBRO STAR WARS BLACK SERIES 6"" inch CARBONIZED THE MANDALORIAN ACTION FIGURE",Action Figure,2019
12,Kenner,Comic Book Heroes,Wonder Woman,New,1980-2001,Super Powers,,372793636012,66.0,1,"Oct 13, 2019",4in.,Kenner Toys 1984 Super Powers DC Collection Wonder Woman small card rare,Action Figure,1984
0,Hasbro,"TV, Movie & Video Games",Mace Windu,New,2002-Now,Star Wars,,233368606906,29.99,1,,6in.,Star Wars Black Series 6 inch The Mandalorian Action Figure in Box PREORDER,Action Figure,2019
0,McFarlane Toys,Comic Book Heroes,,New,,Harry Potter,,323944164231,13.5,1,"Oct 13, 2019",,McFarlane Toys Wizarding World HARRY POTTER in package ,Action Figure,
0,McFarlane Toys,"TV, Movie & Video Games",Ron Weasley,New,2002-Now,Wizarding World,,223650815635,9.98,3,,7in.,McFarlane Toys Harry Potter Ron Weasley Action Figure,Action Figure,2019
0,Playmates Toys,"TV, Movie & Video Games",Deanna Troi,New,,Star Trek,,174024321661,7.99,1,"Oct 13, 2019",,Counselor Deanna Troi Star Trek The Next Generation Action Figure New Numbered,Action Figure,
0,ZACPARIS,"TV, Movie & Video Games",,New,,,,131385328224,8.7,155,,,"CUSTOM AIRPORT STICKERS LOT for MODELS, TOYS, Lego 3182 7734 , ETC",,
0,Majormidnite,Military & Adventure,,New,,,,153586780330,9.99,3,,12in.,GERMAN WWII LUFTWAFFE TROPICAL OFFIZIERFELDMU,Action Figure,2000
0,Hasbro,Comic Book Heroes,The Grandmaster & Korg,New,2002-Now,Marvel Universe,,113922059270,39.99,1,"Oct 13, 2019",6in.,MARVEL LEGENDS THOR RAGNAROK The Grandmaster & Korg 2-PACK Brand New ,Action Figure,2019
0,DC Collectables,Comic Book Heroes,,New,2002-Now,DC Universe,,274025511692,26.99,1,"Oct 13, 2019",6.75in.,BATMAN ARKHAM ORIGINS SERIES 1 BATMAN ACTION FIGURE,Action Figure,2013
0,MLB The Show 19,Sports,,New,,,,362772525038,19.99,7,,,"Aaron Judge (New York Yankees) Pinstripe Jersey LE MLB The Show 19 7"" Figure",,
1,,Transformers & Robots,Snarl,Used,,Transformers,,264488908570,8.0,1,"Oct 13, 2019",,Transformers Animated Snarl Complete,Action Figure,
17,Hasbro,Military & Adventure,"STEELER, CLUTCH, GRUNT, ROCK & ROLL",Used,1982 - 1998,GI Joe  Cobra,,392467702198,89.0,1,"Oct 13, 2019",3.75in.,"GI JOE --- 1982/83  ZAP, SHORT-FUZE, BREAKER, SHORT-FUZE  w/acc's  --- GIJOE",Action Figure,"1982, 1983"
0,Hasbro,"TV, Movie & Video Games",Death Star Trooper,New,2002-Now,Star Wars,,113824577206,9.97,1,"Oct 13, 2019",3.75 inch,Star Wars A New Hope Death Star Accessory Set 2002 Droids Blasters Helmets NiB,Action Figure,2002
10,Hasbro,"TV, Movie & Video Games",,New,2002-Now,Star Wars,,113915511307,53.09,1,"Oct 13, 2019",3.5in.,"STAR WARS 3.75"" SKYWALKER SAGA COMMEMORATIVE EDITION GOLD FIGURES 2 PACK 3 SET",Action Figure,2019
0,Kenner,"TV, Movie & Video Games",Dusty,Used,1980-2001,M.A.S.K,,293272169781,9.0,1,"Oct 13, 2019",3in.,M.A.S.K Dusty Hayes Kenner Figure w/ Helmet Mask Bomb 1985 ,Action Figure,1985
0,Hasbro,Transformers & Robots,Optimus Prime,Used,,Transformers,,183949263771,82.95,1,"Oct 13, 2019",,Optimus Prime Transformers Hasbro 20th Anniversary Masterpiece MP-01 Complete,Action Figure,
0,Takara,Transformers & Robots,Hound,New,2002-Now,Transformers,,274049605338,163.25,1,"Oct 13, 2019",,Hound Sealed MISB MOSC Autobots Collection Reissue Transformers,Action Figure Sealed,2004
6,Hasbro,Military & Adventure,,Used,,GI Joe,,123931223310,15.12,1,"Oct 13, 2019",3.75in.,"Vintage 1985 GI JOE FOOTLOOSE 3.75” Figure w/ Rifle & Launcher, Hasbro, ARAH",Action Figure,1985
31,Hot Toys,"TV, Movie & Video Games",Sarah Connor T1000 disguise,Used,2002-Now,Terminator,,113915510751,187.5,1,"Oct 13, 2019",12in.,Hot Toys 1/6 MMS125 Terminator 2 Judgment Day T-1000 Sarah Connor FREE SHIPPING,,
19,Marvel Legends,Comic Book Heroes,,Used,,,,274047308607,30.0,1,"Oct 13, 2019",,marvel legends action figures lot,Action Figure,
7,Kenner,"TV, Movie & Video Games",Alien,Used,1980-2001,Predator,,202794675606,7.5,1,"Oct 13, 2019",5in.,"1993 KENNER ALIEN VS. PREDATOR RENEGADE PREDATOR 5"" ACTION FIGURE",Action Figure,1993
8,Art Asylum,"TV, Movie & Video Games",Lieutenant,Used,,Star Trek,,303308190812,31.01,1,"Oct 13, 2019",6in.,Art Asylum Star Trek Next Generation Nemesis- Lieutenant LA FORGE loose figure,Action Figure,
2,Hasbro,Transformers & Robots,Ratchet,Used,,Transformers,,264488901483,10.5,1,"Oct 13, 2019",,Transformers Animated Cybertronian Ratchet Complete,Action Figure,
6,Kenner,"TV, Movie & Video Games",Predator,Used,1980-2001,Predator,,193144918372,7.5,1,"Oct 13, 2019",5in.,"1994 KENNER PREDATOR SCAVAGE PREDATOR 5"" Series 1 ACTION FIGURE",Action Figure,1994
0,ToyBiz,Comic Book Heroes,Spider-Man,Used,2002-Now,Spider-Man,,233367785328,20.0,1,"Oct 13, 2019",6in.,2003 SPIDER-MAN 2  6 Inch Action Figure ToyBiz ,Action Figure,2003
0,JAKKS Pacific,Sports,EDDIE GUERRERO - LATINO HEAT,Used,1980-2001,WWE,,163902706431,8.95,1,"Oct 13, 2019",7in.,WWE WWF Jakks Pacific Ruthless Aggression EDDIE GUERRERO LATINO HEAT 2003 Figure,Action Figure,2003
0,Hasbro,Transformers & Robots,Ricochet,Used,2002-Now,Transformers,,264473605070,12.0,1,"Oct 13, 2019",6in.,"Transformers Hasbro Generations Selects Ricochet, Stepper",Action Figure,2019
0,WWE,Sports,,New,2002-Now,,,383142081461,19.99,1,"Oct 13, 2019",,"Mattel Elite WWE Collection Series #49 Brutus ""The Barber"" Beefcake Figure NIB",Action Figure,2016
